,geometry,month_timestamp,detection_drives_count,avg_speed,near_miss_pedestrian_ratio,near_miss_bicycle_ratio,near_miss_vehicle_ratio,avg_pedestrian_on_road_volume,avg_bicycle_on_road_volume,braking_count,cornering_count,harsh_braking_ratio,harsh_cornering_ratio
5869,"[[34.769287, 32.071184], [34.76737, 32.071714]]",1/1/2021,429,22.96170036,0.020979021,0.006993007,0.06993007,0.088578089,0.011655012,147,179,0,0.007884453
5870,"[[34.754877, 32.053678], [34.755645, 32.054206]]",1/1/2021,169,20.51205408,0,0,0,0.094674556,0.059171598,0,0,0,0
5871,"[[34.770497, 32.060513], [34.770623, 32.059708]]",1/1/2021,108,17.85907989,0,0,0,0.222222222,0.074074074,0,0,0,0
5872,"[[34.772329, 32.051892], [34.772346, 32.051974]]",1/1/2021,192,37.90914811,0,0,0,0,0,38,145,0,0
5873,"[[34.771685, 32.050659], [34.771675, 32.050725]]",1/1/2021,83,25.18051302,0,0,0,0,0,6,64,0,0.084958969
5874,"[[34.772343, 32.052441], [34.772335, 32.052518]]",1/1/2021,165,33.4796299,0,0,0,0.018181818,0,7,135,0,0.002469133
5875,"[[34.784037, 32.050318], [34.783991, 32.050206]]",1/1/2021,373,42.31541913,0,0,0,0,0,32,285,0,0.006432747
5876,"[[34.783929, 32.058309], [34.783916, 32.058221]]",1/1/2021,416,56.54878227,0,0,0.002403846,0.002403846,0.007211538,21,236,0,0
5877,"[[34.768341, 32.080235], [34.768445, 32.080624]]",1/1/2021,848,36.35869851,0.007075472,0.002358491,0.015330189,0.04009434,0.014150943,193,520,0,0.003970142
5878,"[[34.783993, 32.058634], [34.783929, 32.058309]]",1/1/2021,375,56.18535454,0,0,0,0,0.013333333,35,216,0,0.00462963
5879,"[[34.766136, 32.06344], [34.766291, 32.063145]]",1/1/2021,75,21.64663037,0.04,0,0.026666667,0.013333333,0.026666667,10,47,0,0
5880,"[[34.772173, 32.065349], [34.77214, 32.065338]]",1/1/2021,68,26.03785375,0,0,0,0.073529412,0.014705882,3,46,0,0.065217391
5881,"[[34.764665, 32.065447], [34.764687, 32.065405]]",1/1/2021,160,25.84242414,0,0,0.00625,0.00625,0.00625,14,123,0,0.008130081
5882,"[[34.765003, 32.07338], [34.765008, 32.0736]]",1/1/2021,63,37.91719816,0,0,0,0.26984127,0.031746032,0,0,0,0
5883,"[[34.764878, 32.073072], [34.765003, 32.07338]]",1/1/2021,115,44.68628537,0,0,0,0.182608696,0.017391304,0,0,0,0
5884,"[[34.774283, 32.030914], [34.773999, 32.030306]]",1/1/2021,715,58.2853196,0,0,0.002797203,0.001398601,0.002797203,167,396,0,0
5885,"[[34.773877, 32.030003], [34.773639, 32.029567]]",1/1/2021,192,50.10013261,0.005208333,0,0.010416667,0.03125,0.026041667,54,83,0,0.004908518
5886,"[[34.755671, 32.047047], [34.755513, 32.046748]]",1/1/2021,112,30.0297414,0,0,0.044642857,0.017857143,0.008928571,13,54,0,0
5887,"[[34.771407, 32.085079], [34.770292, 32.08538]]",1/1/2021,121,24.97487411,0,0,0,0.520661157,0.033057851,0,0,0,0
5888,"[[34.774003, 32.063862], [34.773794, 32.0638]]",1/1/2021,97,30.97778371,0.010309278,0,0,0.051546392,0,11,59,0,0
5889,"[[34.769765, 32.071149], [34.769301, 32.071893]]",1/1/2021,141,26.54615094,0,0,0,0.269503546,0.205673759,0,0,0,0
5890,"[[34.779552, 32.071849], [34.779859, 32.071677]]",1/1/2021,351,18.9717166,0.008547009,0,0.111111111,0.014245014,0.002849003,130,156,0,0.011118013
5891,"[[34.781653, 32.090126], [34.782044, 32.090077]]",1/1/2021,83,21.93765495,0,0,0,0.024096386,0,24,60,0,0
5892,"[[34.77893, 32.09447], [34.77875, 32.094644]]",1/1/2021,85,22.46389156,0,0,0.011764706,0.141176471,0.047058824,3,24,0,0
5893,"[[34.782238, 32.09417], [34.78178, 32.094101]]",1/1/2021,185,27.62456761,0.005405405,0,0.027027027,0.027027027,0,42,111,0,0
5894,"[[34.772435, 32.084801], [34.773606, 32.08449]]",1/1/2021,589,28.81527993,0.015280136,0.003395586,0.015280136,0.079796265,0.054329372,164,237,0,0.007991924
5895,"[[34.763072, 32.066209], [34.763038, 32.066272]]",1/1/2021,170,25.02980162,0,0,0,0.005882353,0.005882353,13,120,0,0.144873042
5896,"[[34.763523, 32.065986], [34.763231, 32.06606]]",1/1/2021,236,33.32963183,0.008474576,0,0.021186441,0.021186441,0,114,145,0,0.002011497
5897,"[[34.763613, 32.067287], [34.763778, 32.067378]]",1/1/2021,780,32.21282253,0,0,0.001282051,0,0,223,572,0,0.001748252
5898,"[[34.766106, 32.073302], [34.766167, 32.07345]]",1/1/2021,582,35.47901419,0.006872852,0.001718213,0,0.020618557,0.003436426,65,413,0,0.001717075
5899,"[[34.76767, 32.078437], [34.767686, 32.078487]]",1/1/2021,750,38.33468,0.001333333,0,0,0.002666667,0,41,530,0,0
5900,"[[34.750915, 32.030512], [34.750986, 32.030655]]",1/1/2021,500,41.31326473,0,0,0,0.008,0.004,24,176,0,0
5901,"[[34.758843, 32.036307], [34.75894, 32.036284]]",1/1/2021,414,38.4518514,0,0,0.004830918,0,0,52,299,0,0.024924355
5902,"[[34.779959, 32.04749], [34.779234, 32.047628]]",1/1/2021,514,46.43420542,0.003891051,0,0.003891051,0.007782101,0.007782101,110,381,0,0
5903,"[[34.750718, 32.051043], [34.750691, 32.050916]]",1/1/2021,80,39.02746274,0.0125,0,0,0,0.0125,18,62,0,0.00389321
5904,"[[34.775882, 32.083841], [34.775033, 32.084233]]",1/1/2021,187,34.16516355,0.010695187,0.016042781,0.016042781,0.037433155,0.042780749,48,102,0,0
5905,"[[34.765047, 32.054744], [34.764106, 32.054517]]",1/1/2021,92,28.82718058,0,0,0,0.152173913,0.369565217,0,0,0,0
5906,"[[34.770853, 32.054735], [34.771019, 32.054741]]",1/1/2021,173,25.79831606,0,0,0.01734104,0.01734104,0.034682081,24,100,0,0
5907,"[[34.770857, 32.054479], [34.770871, 32.054116]]",1/1/2021,54,30.24871876,0.018518519,0,0,0.203703704,0.148148148,4,19,0,0
5908,"[[34.781544, 32.089647], [34.7825, 32.089533]]",1/1/2021,119,22.67124902,0,0,0,0.109243697,0.016806723,0,0,0,0
5909,"[[34.751882, 32.037683], [34.751368, 32.037627]]",1/1/2021,155,40.06294921,0,0,0,0,0,6,102,0,0
5910,"[[34.751368, 32.037627], [34.751025, 32.037585]]",1/1/2021,147,44.05976171,0,0,0,0,0,15,105,0,0
5911,"[[34.75487, 32.038049], [34.754728, 32.038032]]",1/1/2021,195,37.80730969,0,0,0,0,0,22,145,0,0
5912,"[[34.754728, 32.038032], [34.754217, 32.037965]]",1/1/2021,201,37.63219947,0,0,0,0.004975124,0.004975124,30,148,0,0
5913,"[[34.750357, 32.037506], [34.750164, 32.037488]]",1/1/2021,113,16.47993964,0,0,0,0,0.008849558,78,94,0,0
5914,"[[34.749882, 32.037409], [34.749852, 32.037374]]",1/1/2021,171,37.58087271,0,0,0,0.011695906,0,6,141,0,0.112647752
5915,"[[34.769015, 32.051771], [34.768471, 32.051938]]",1/1/2021,242,44.10772729,0,0,0.024793388,0.012396694,0.004132231,69,177,0,0.000523124
5916,"[[34.76504, 32.054814], [34.765047, 32.054744]]",1/1/2021,207,34.55638277,0,0.004830918,0,0.024154589,0.053140097,12,127,0,0
5917,"[[34.781628, 32.064536], [34.781349, 32.064369]]",1/1/2021,447,22.47419979,0,0.002237136,0.033557047,0.013422819,0.029082774,54,108,0,0.001028806
5918,"[[34.781224, 32.067118], [34.780773, 32.066369]]",1/1/2021,72,19.48433253,0.013888889,0,0,0.055555556,0.027777778,4,17,0,0
5919,"[[34.778751, 32.065738], [34.778849, 32.066083]]",1/1/2021,86,20.84564912,0,0,0,0.162790698,0.046511628,0,0,0,0
5920,"[[34.773297, 32.078552], [34.773287, 32.078482]]",1/1/2021,61,16.45947395,0,0,0,0,0,18,47,0,0.019503553
5921,"[[34.772185, 32.078049], [34.771483, 32.07822]]",1/1/2021,61,17.44556884,0.032786885,0,0,0.06557377,0,20,28,0,0
5922,"[[34.78912, 32.073435], [34.788597, 32.073496]]",1/1/2021,438,35.28272235,0.006849315,0,0.057077626,0.180365297,0.173515982,4,6,0,0
5923,"[[34.774812, 32.096784], [34.774881, 32.09686]]",1/1/2021,902,35.54847696,0,0,0.011086475,0,0.00443459,183,613,0,0.053530253
5924,"[[34.777219, 32.076163], [34.777686, 32.076094]]",1/1/2021,493,35.48995271,0.014198783,0.002028398,0.00811359,0.058823529,0.030425963,111,261,0,0.004420866
5925,"[[34.784596, 32.093725], [34.784772, 32.093657]]",1/1/2021,108,28.7112241,0.009259259,0,0,0.055555556,0.046296296,25,65,0,0.0125
5926,"[[34.778467, 32.072368], [34.77848, 32.072323]]",1/1/2021,98,23.37097536,0,0,0.010204082,0.071428571,0,7,61,0,0.07096018
5927,"[[34.781245, 32.080284], [34.781247, 32.080339]]",1/1/2021,101,32.39421708,0,0,0,0.237623762,0.03960396,0,0,0,0
5928,"[[34.775934, 32.063653], [34.775952, 32.06363]]",1/1/2021,329,24.09371222,0,0,0.015197568,0.021276596,0.003039514,37,203,0,0
5929,"[[34.789901, 32.129517], [34.790173, 32.129996]]",1/1/2021,157,63.88614496,0,0,0,0.01910828,0.006369427,15,72,0,0
5930,"[[34.788555, 32.126295], [34.788714, 32.127148]]",1/1/2021,141,59.09920128,0,0,0,0.007092199,0.056737589,7,69,0,0
5931,"[[34.784368, 32.075583], [34.784269, 32.075575]]",1/1/2021,183,35.46154937,0,0,0,0.163934426,0.049180328,0,0,0,0
5932,"[[34.77523, 32.088227], [34.775106, 32.087795]]",1/1/2021,344,30.5552868,0,0,0.014534884,0.031976744,0.026162791,68,206,0,0.001783238
5933,"[[34.781855, 32.10159], [34.781863, 32.101667]]",1/1/2021,409,41.8018262,0,0.002444988,0,0,0,133,309,0,0.090591777
5934,"[[34.781863, 32.101667], [34.781897, 32.101756]]",1/1/2021,416,40.46800693,0,0,0,0.004807692,0,90,299,0,0.141668475
5935,"[[34.77237, 32.089843], [34.772393, 32.089906]]",1/1/2021,782,41.18821041,0,0,0,0.007672634,0.002557545,35,477,0,0.001397625
5936,"[[34.781861, 32.101515], [34.781855, 32.10159]]",1/1/2021,412,43.15991718,0,0,0.007281553,0,0.002427184,139,305,0,0.057861046
5937,"[[34.77336, 32.092645], [34.773398, 32.092727]]",1/1/2021,654,38.03848451,0,0,0,0.01529052,0.003058104,63,459,0,0.001247771
5938,"[[34.774759, 32.096687], [34.774812, 32.096784]]",1/1/2021,846,36.7433501,0,0,0.017730496,0.001182033,0.003546099,178,624,0,0.01717278
5939,"[[34.779688, 32.081476], [34.779876, 32.081445]]",1/1/2021,284,31.0375753,0.003521127,0,0,0.017605634,0.007042254,60,173,0,0
5940,"[[34.760066, 32.035725], [34.760118, 32.035746]]",1/1/2021,381,39.92104643,0,0,0.005249344,0,0,51,280,0,0.006071429
5941,"[[34.776878, 32.076235], [34.776827, 32.076263]]",1/1/2021,80,23.4905741,0,0,0,0.0625,0.0125,2,34,0,0
5942,"[[34.779961, 32.098371], [34.780048, 32.098371]]",1/1/2021,1391,53.96614344,0,0,0,0.001437815,0,65,951,0,0.011392105
5943,"[[34.78329, 32.082251], [34.784011, 32.082791]]",1/1/2021,441,30.80141425,0.011337868,0,0.024943311,0.113378685,0.10430839,99,146,0,0
5944,"[[34.76313, 32.057614], [34.76346, 32.057723]]",1/1/2021,161,31.87272394,0,0,0.02484472,0.037267081,0.031055901,36,89,0,0.004902966
5945,"[[34.760943, 32.057049], [34.761559, 32.057121]]",1/1/2021,293,31.11122666,0.030716724,0.010238908,0.020477816,0.037542662,0.010238908,52,122,0,0.008695533
5946,"[[34.773474, 32.060609], [34.773142, 32.06064]]",1/1/2021,273,26.6083362,0,0,0.018315018,0.025641026,0.036630037,69,137,0,0
5947,"[[34.765795, 32.06542], [34.765441, 32.065702]]",1/1/2021,128,23.0530441,0,0,0,0.0546875,0.0078125,0,0,0,0
5948,"[[34.771432, 32.060704], [34.771345, 32.060693]]",1/1/2021,177,34.55137941,0.005649718,0,0,0.028248588,0.011299435,24,133,0,0
5949,"[[34.78618, 32.08741], [34.786059, 32.08667]]",1/1/2021,363,32.10806984,0.022038567,0.005509642,0,0.049586777,0.038567493,81,171,0,0.024244848
5950,"[[34.771398, 32.070471], [34.771812, 32.070735]]",1/1/2021,61,29.47708387,0,0,0,0.06557377,0.196721311,0,0,0,0
5951,"[[34.778097, 32.038758], [34.777972, 32.038824]]",1/1/2021,376,50.69733583,0,0,0,0.010638298,0.007978723,30,276,0,0
5952,"[[34.771791, 32.042736], [34.771764, 32.042992]]",1/1/2021,171,38.68222433,0,0,0,0.005847953,0.023391813,14,118,0,0.021553712
5953,"[[34.772332, 32.067213], [34.771516, 32.067023]]",1/1/2021,210,21.989134,0,0,0,0.076190476,0.042857143,0,0,0,0
5954,"[[34.77923, 32.0795], [34.7795, 32.079491]]",1/1/2021,157,26.97555603,0.006369427,0,0.006369427,0.076433121,0.01910828,34,85,0,0.011541882
5955,"[[34.744013, 32.032508], [34.744031, 32.032545]]",1/1/2021,112,29.31242123,0,0,0,0.017857143,0,7,90,0,0
5956,"[[34.744006, 32.032665], [34.743967, 32.032699]]",1/1/2021,115,30.2755557,0,0,0,0,0,3,98,0,0.010204082
5957,"[[34.744664, 32.030165], [34.744588, 32.030329]]",1/1/2021,141,31.82107661,0,0,0,0.021276596,0.014184397,13,94,0,0.11477933
5958,"[[34.744588, 32.030329], [34.744383, 32.030819]]",1/1/2021,169,36.42680962,0,0,0,0.065088757,0.017751479,20,99,0,0.000234909
5959,"[[34.745804, 32.033886], [34.745852, 32.033909]]",1/1/2021,137,39.55669472,0,0,0,0,0,26,93,0,0
5960,"[[34.746291, 32.034119], [34.746335, 32.034147]]",1/1/2021,115,28.83069777,0,0,0,0,0,20,101,0,0.003064594
5961,"[[34.749592, 32.037021], [34.749918, 32.037359]]",1/1/2021,96,32.44989284,0,0,0,0,0,53,72,0,0
5962,"[[34.749918, 32.037359], [34.749957, 32.0374]]",1/1/2021,96,37.02721548,0,0,0,0,0,3,70,0,0
5963,"[[34.773278, 32.069272], [34.773463, 32.069857]]",1/1/2021,105,17.90606756,0.028571429,0,0,0.076190476,0.038095238,30,42,0,0.006593405
5964,"[[34.767225, 32.030159], [34.767367, 32.030315]]",1/1/2021,186,40.97534498,0,0,0,0.005376344,0.037634409,10,124,0,0
5965,"[[34.780354, 32.084904], [34.779857, 32.083412]]",1/1/2021,191,18.35352861,0.209424084,0.005235602,0.062827225,0.136125654,0.010471204,53,55,0,0.008602782
5966,"[[34.786788, 32.079908], [34.786959, 32.079892]]",1/1/2021,109,30.0062458,0,0,0,0.027522936,0.027522936,6,48,0,0.020700208
5967,"[[34.770049, 32.051073], [34.770141, 32.051174]]",1/1/2021,175,30.22339001,0,0.005714286,0.022857143,0.005714286,0.011428571,45,112,0,0.016290732
5968,"[[34.779338, 32.085898], [34.779324, 32.085866]]",1/1/2021,293,26.54489324,0.003412969,0.003412969,0,0.010238908,0.010238908,11,191,0,0.015706806
5969,"[[34.779719, 32.08509], [34.780354, 32.084904]]",1/1/2021,436,26.10849351,0.009174312,0.013761468,0.025229358,0.038990826,0.013761468,142,244,0,0.000992717
5970,"[[34.764736, 32.06513], [34.764923, 32.065339]]",1/1/2021,312,27.29456302,0,0,0.006410256,0.038461538,0.003205128,86,169,0,0
5971,"[[34.781939, 32.085311], [34.782043, 32.085288]]",1/1/2021,53,21.59356417,0,0,0,0.20754717,0.132075472,0,0,0,0
5972,"[[34.773633, 32.070473], [34.772057, 32.070849]]",1/1/2021,152,19.93487693,0.085526316,0.006578947,0,0.085526316,0.019736842,50,47,0,0.00807866
5973,"[[34.786151, 32.07445], [34.786116, 32.074374]]",1/1/2021,343,29.35035207,0,0,0,0.026239067,0,29,178,0,0
5974,"[[34.780058, 32.081426], [34.780086, 32.081426]]",1/1/2021,237,38.99653833,0,0,0,0.012658228,0.008438819,15,158,0,0
5975,"[[34.77793, 32.082496], [34.777967, 32.082494]]",1/1/2021,438,32.14936231,0,0,0,0.002283105,0.002283105,22,295,0,0.028361583
5976,"[[34.779107, 32.072032], [34.779098, 32.072098]]",1/1/2021,74,15.15371695,0,0,0,0.175675676,0,0,0,0,0
5977,"[[34.770764, 32.06929], [34.770552, 32.069895]]",1/1/2021,356,23.35211629,0.008426966,0,0.019662921,0.053370787,0.084269663,75,136,0,0.005619846
5978,"[[34.768178, 32.074117], [34.768352, 32.073561]]",1/1/2021,92,24.59363876,0,0,0,0.239130435,0.086956522,0,0,0,0
5979,"[[34.77031, 32.070317], [34.770552, 32.069895]]",1/1/2021,89,29.75686019,0,0,0,0.224719101,0.337078652,0,0,0,0
5980,"[[34.771662, 32.058947], [34.771522, 32.059809]]",1/1/2021,97,17.7654699,0.06185567,0.020618557,0,0.134020619,0.020618557,42,49,0,0
5981,"[[34.77936, 32.095085], [34.779959, 32.095031]]",1/1/2021,482,39.38540947,0,0,0.006224066,0.037344398,0.033195021,84,296,0,0.002555682
5982,"[[34.780831, 32.095096], [34.781599, 32.09533]]",1/1/2021,590,37.48909943,0.001694915,0,0.003389831,0.062711864,0.025423729,84,308,0,0.003596971
5983,"[[34.777721, 32.09578], [34.778492, 32.095357]]",1/1/2021,274,30.37736001,0.040145985,0,0.018248175,0.058394161,0.02189781,102,153,0,0.003388163
5984,"[[34.770722, 32.081487], [34.770242, 32.080636]]",1/1/2021,251,32.37883139,0,0,0,0.262948207,0.171314741,0,0,0,0
5985,"[[34.768352, 32.073561], [34.76852, 32.072975]]",1/1/2021,112,27.25985688,0,0,0,0.223214286,0.125,0,0,0,0
5986,"[[34.76852, 32.072975], [34.768352, 32.073561]]",1/1/2021,271,28.97005868,0,0,0.007380074,0.081180812,0.029520295,41,99,0,0.021847253
5987,"[[34.771777, 32.063046], [34.771809, 32.063049]]",1/1/2021,361,28.0060227,0,0,0,0.005540166,0.002770083,16,265,0,0.012735849
5988,"[[34.772974, 32.063367], [34.773047, 32.063392]]",1/1/2021,410,26.53928075,0,0,0.004878049,0.017073171,0.019512195,22,269,0,0
5989,"[[34.77504, 32.06402], [34.774491, 32.063845]]",1/1/2021,179,26.46613558,0,0,0,0.335195531,0.173184358,0,0,0,0
5990,"[[34.783657, 32.074251], [34.783651, 32.074314]]",1/1/2021,79,32.50987795,0.012658228,0,0,0.025316456,0,12,45,0,0
5991,"[[34.782893, 32.071955], [34.783281, 32.072342]]",1/1/2021,155,33.9626487,0,0,0,0.206451613,0.135483871,9,37,0,0
5992,"[[34.76996, 32.08618], [34.770058, 32.086364]]",1/1/2021,575,53.51773835,0,0,0,0.00173913,0,63,434,0,0.008857675
5993,"[[34.78268, 32.070145], [34.782622, 32.070299]]",1/1/2021,759,34.13341283,0.002635046,0,0.002635046,0.035573123,0.027667984,79,493,0,0
5994,"[[34.773068, 32.041408], [34.7727, 32.041075]]",1/1/2021,51,21.0292882,0,0,0.019607843,0.117647059,0.019607843,9,27,0,0.039124667
5995,"[[34.782933, 32.069682], [34.782869, 32.069728]]",1/1/2021,525,28.21006294,0.001904762,0,0.001904762,0.019047619,0.007619048,49,395,0,0.007088608
5996,"[[34.770809, 32.083357], [34.77071, 32.083127]]",1/1/2021,382,25.07613431,0.010471204,0,0.002617801,0.023560209,0,69,166,0,0.002103651
5997,"[[34.789021, 32.08785], [34.78884, 32.087731]]",1/1/2021,496,35.13401186,0,0,0.004032258,0.024193548,0.006048387,43,340,0,0.003352941
5998,"[[34.775992, 32.096507], [34.77604, 32.096093]]",1/1/2021,78,30.84594942,0,0,0,0,0,26,49,0,0
5999,"[[34.775968, 32.097066], [34.775982, 32.096644]]",1/1/2021,117,28.25066404,0,0,0,0,0.017094017,19,48,0,0
6000,"[[34.779364, 32.071804], [34.779206, 32.071326]]",1/1/2021,126,30.43959097,0,0,0,0.079365079,0.126984127,0,0,0,0
6001,"[[34.788597, 32.086174], [34.788728, 32.086022]]",1/1/2021,502,35.8977452,0,0.003984064,0.003984064,0.047808765,0.007968127,30,332,0,0
6002,"[[34.776714, 32.072047], [34.776646, 32.071855]]",1/1/2021,87,30.56105026,0.011494253,0,0,0,0.011494253,13,62,0,0
6003,"[[34.776646, 32.071855], [34.776542, 32.071564]]",1/1/2021,99,26.68887661,0,0,0.01010101,0.01010101,0.050505051,33,58,0,0
6004,"[[34.784695, 32.072558], [34.78474, 32.072558]]",1/1/2021,146,35.75867319,0,0,0,0.01369863,0.006849315,19,102,0,0.011437902
6005,"[[34.784743, 32.073349], [34.784745, 32.073403]]",1/1/2021,219,36.06935631,0,0,0.00456621,0.02739726,0.00913242,13,122,0,0.016824852
6006,"[[34.785445, 32.054143], [34.785481, 32.054128]]",1/1/2021,175,52.02767492,0,0,0,0,0.011428571,41,112,0,0
6007,"[[34.788111, 32.046843], [34.788071, 32.046948]]",1/1/2021,393,31.00604057,0,0,0,0,0,43,341,0,0.011523953
6008,"[[34.776071, 32.097418], [34.77601, 32.097387]]",1/1/2021,197,33.97740145,0,0.005076142,0,0,0,25,107,0,0.000549757
6009,"[[34.779084, 32.047848], [34.779145, 32.04808]]",1/1/2021,125,38.4430151,0,0,0,0,0,19,89,0,0
6010,"[[34.783691, 32.050433], [34.783806, 32.050103]]",1/1/2021,361,37.05416447,0,0,0.038781163,0.005540166,0.024930748,100,217,0,0
6011,"[[34.773355, 32.035676], [34.773714, 32.035711]]",1/1/2021,436,68.83943911,0,0,0,0,0,66,297,0,0.000991394
6012,"[[34.771001, 32.064961], [34.770759, 32.064895]]",1/1/2021,108,26.989141,0,0,0,0.027777778,0.009259259,13,57,0,0
6013,"[[34.777788, 32.05907], [34.777421, 32.058526]]",1/1/2021,266,31.85192481,0.007518797,0.003759398,0,0.078947368,0.045112782,45,134,0,0.00849459
6014,"[[34.77217, 32.073409], [34.771958, 32.073264]]",1/1/2021,121,29.52160712,0.024793388,0.008264463,0.008264463,0.05785124,0.033057851,31,74,0,0
6015,"[[34.78756, 32.076572], [34.7871, 32.076421]]",1/1/2021,635,42.02251995,0.022047244,0,0.004724409,0.080314961,0.020472441,102,360,0,0
6016,"[[34.784079, 32.050458], [34.784037, 32.050318]]",1/1/2021,383,39.61532825,0,0,0.018276762,0.002610966,0,74,284,0,0.011480581
6017,"[[34.782421, 32.095443], [34.781888, 32.095378]]",1/1/2021,386,34.00604959,0,0.002590674,0.005181347,0.038860104,0.041450777,51,270,0,0
6018,"[[34.786077, 32.073479], [34.787186, 32.073448]]",1/1/2021,234,29.77916597,0,0,0,0.235042735,0.170940171,0,0,0,0
6019,"[[34.771816, 32.083775], [34.771106, 32.082369]]",1/1/2021,74,28.55277174,0,0.027027027,0,0.040540541,0.054054054,20,23,0,0
6020,"[[34.777652, 32.066618], [34.778972, 32.066247]]",1/1/2021,60,20.98770788,0,0,0,0.083333333,0.033333333,0,0,0,0
6021,"[[34.78584, 32.065529], [34.785769, 32.065577]]",1/1/2021,208,47.8568171,0,0,0.004807692,0.014423077,0.014423077,2,80,0,0
6022,"[[34.777194, 32.05447], [34.776688, 32.054581]]",1/1/2021,101,26.8668126,0,0,0,0.099009901,0.01980198,0,0,0,0
6023,"[[34.778498, 32.062844], [34.778215, 32.062683]]",1/1/2021,476,28.34030821,0,0,0.021008403,0.021008403,0.037815126,87,292,0,0
6024,"[[34.757142, 32.055261], [34.75786, 32.055166]]",1/1/2021,566,36.05913008,0.010600707,0.003533569,0.017667845,0.024734982,0.014134276,94,281,0,0
6025,"[[34.75786, 32.055166], [34.757142, 32.055261]]",1/1/2021,442,29.17093119,0.004524887,0,0.024886878,0.106334842,0.076923077,98,171,0,0.002729047
6026,"[[34.777411, 32.06342], [34.7778, 32.063395]]",1/1/2021,105,28.581631,0,0,0,0.19047619,0.057142857,0,0,0,0
6027,"[[34.776162, 32.056058], [34.776473, 32.056621]]",1/1/2021,591,32.70458505,0,0,0.021996616,0.033840948,0.013536379,175,303,0,0.004392178
6028,"[[34.768448, 32.082093], [34.768377, 32.082166]]",1/1/2021,73,28.45245866,0,0,0,0,0,19,61,0,0.085610213
6029,"[[34.784212, 32.059208], [34.784468, 32.059204]]",1/1/2021,574,39.50879729,0,0,0.003484321,0,0,191,469,0,0.006571433
6030,"[[34.761665, 32.062641], [34.76176, 32.062668]]",1/1/2021,152,30.13719909,0,0,0.006578947,0.006578947,0,10,118,0,0.107860229
6031,"[[34.785092, 32.059134], [34.785163, 32.059122]]",1/1/2021,614,49.45542298,0,0,0.006514658,0.001628664,0,68,453,0,0.187173691
6032,"[[34.786952, 32.059414], [34.786975, 32.059504]]",1/1/2021,1107,37.54332884,0,0,0.001806685,0.01897019,0.012646793,60,784,0,0.142358085
6033,"[[34.774579, 32.031489], [34.774283, 32.030914]]",1/1/2021,732,62.20781864,0,0,0,0.010928962,0.005464481,133,403,0,0.00248139
